tract_split,Year,City,LACity,Community_Name,totUnsheltPeople,totESPeople,totTHPeople,totPeople
234200b,2022,Los Angeles,1,Leimert Park,0,0,0,0
234300,2022,Los Angeles,1,Leimert Park,29.296,0,0,29.296
234501,2022,Los Angeles,1,Hyde Park,4.005,0,0,4.005
234502,2022,Los Angeles,1,Hyde Park,10.807,0,0,10.807
234600a,2022,Los Angeles,1,Hyde Park,10.994,0,0,10.994
234600b,2022,Los Angeles,1,Hyde Park,20.825,46,0,66.825
234700,2022,Los Angeles,1,Hyde Park,2.602,0,0,2.602
234800,2022,Los Angeles,1,Hyde Park,2.779,0,0,2.779
234901a,2022,Los Angeles,1,Hyde Park,46.729,0,0,46.729
234901b,2022,Los Angeles,1,Hyde Park,1.602,0,0,1.602
234902a,2022,Los Angeles,1,Hyde Park,4.533,0,0,4.533
234902b,2022,Los Angeles,1,Hyde Park,4.807,0,0,4.807
234902c,2022,Los Angeles,1,Hyde Park,7.735,0,0,7.735
235100,2022,Los Angeles,1,Hyde Park,1,0,0,1
235201,2022,Los Angeles,1,Hyde Park,0,0,0,0
235202,2022,Los Angeles,1,Hyde Park,8.411,0,0,8.411
236000a,2022,Los Angeles,1,Baldwin Hills/Crenshaw,4.131,0,0,4.131
236000b,2022,Los Angeles,1,Baldwin Hills/Crenshaw,12.533,0,0,12.533
236000c,2022,Los Angeles,1,Baldwin Hills/Crenshaw,70.065,0,0,70.065
236000d,2022,Los Angeles,1,Baldwin Hills/Crenshaw,6.531,0,0,6.531
236000e,2022,Unincorporated,2,Ladera Heights,8.708,0,0,8.708
236100,2022,Los Angeles,1,Baldwin Hills/Crenshaw,47.412,0,0,47.412
236202a,2022,Los Angeles,1,Baldwin Hills/Crenshaw,12.061,0,0,12.061
236202b,2022,Los Angeles,1,Baldwin Hills/Crenshaw,12.533,0,0,12.533
236203a,2022,Los Angeles,1,Baldwin Hills/Crenshaw,0,0,0,0
236203b,2022,Los Angeles,1,Baldwin Hills/Crenshaw,0,0,0,0
236204,2022,Los Angeles,1,Baldwin Hills/Crenshaw,35.402,0,0,35.402
236400,2022,Los Angeles,1,Baldwin Hills/Crenshaw,1.602,0,0,1.602
237101,2022,Los Angeles,1,Vermont-Slauson,0,22,0,22
237102a,2022,Los Angeles,1,Vermont-Slauson,0,0,0,0
237102b,2022,Los Angeles,1,Vermont-Slauson,7.131,0,0,7.131
237201a,2022,Los Angeles,1,Vermont-Slauson,2,66,14,82
237201b,2022,Los Angeles,1,Harvard Park,0,0,0,0
237202,2022,Los Angeles,1,Chesterfield Square,212.81,34,0,246.81
237300,2022,Los Angeles,1,Chesterfield Square,0,0,0,0
237401,2022,Los Angeles,1,Vermont-Slauson,0,0,27,27
237402,2022,Los Angeles,1,Harvard Park,7.613,0,0,7.613
237500a,2022,Los Angeles,1,Vermont-Slauson,13.05,0,0,13.05
237500b,2022,Los Angeles,1,Vermont-Slauson,3.529,26,0,29.529
237600,2022,Los Angeles,1,Vermont-Slauson,0,0,0,0
237710a,2022,Los Angeles,1,Vermont Knolls,19.032,0,0,19.032
237710b,2022,Los Angeles,1,Vermont Knolls,6.804,0,0,6.804
237720a,2022,Los Angeles,1,Vermont Knolls,10.235,0,0,10.235
237720b,2022,Los Angeles,1,Vermont Knolls,11.284,0,0,11.284
237800,2022,Los Angeles,1,Vermont Knolls,1.602,0,0,1.602
237900,2022,Los Angeles,1,Manchester Square,11.201,0,0,11.201
238000a,2022,Los Angeles,1,Gramercy Park,26.406,0,0,26.406
238000b,2022,Los Angeles,1,Gramercy Park,13.614,0,0,13.614
238100,2022,Los Angeles,1,Manchester Square,10.614,24,0,34.614
238200,2022,Los Angeles,1,Vermont Knolls,38.58,927,0,965.58
238310a,2022,Los Angeles,1,Vermont Knolls,10.344,0,0,10.344
238310b,2022,Los Angeles,1,Vermont Knolls,8,0,0,8
238320a,2022,Los Angeles,1,Vermont Knolls,28.92,0,0,28.92
238320b,2022,Los Angeles,1,Vermont Knolls,1.177,0,0,1.177
238400,2022,Los Angeles,1,Gramercy Park,43.817,0,0,43.817
239201a,2022,Los Angeles,1,Florence,2,0,0,2
239201b,2022,Los Angeles,1,Florence,34.52,0,0,34.52
239202a,2022,Los Angeles,1,Florence,39.137,0,0,39.137
239202b,2022,Los Angeles,1,Florence,70.102,0,0,70.102
239310a,2022,Los Angeles,1,Florence,72.133,0,0,72.133
239310b,2022,Los Angeles,1,Florence,4.131,0,0,4.131
239320,2022,Los Angeles,1,Florence,4.529,0,0,4.529
239330,2022,Los Angeles,1,Florence,322.23,0,0,322.23
239501,2022,Los Angeles,1,Florence,33.678,0,0,33.678
239502,2022,Los Angeles,1,Florence,4.406,23,12,39.406
239601a,2022,Los Angeles,1,Florence,0,0,0,0
239601b,2022,Los Angeles,1,Florence,26.321,12,0,38.321
239602a,2022,Los Angeles,1,Florence,0,0,0,0
239602b,2022,Los Angeles,1,Florence,16.825,0,0,16.825
239701a,2022,Los Angeles,1,Florence,6.262,0,0,6.262
239701b,2022,Los Angeles,1,Florence,26.138,17,0,43.138
239702a,2022,Los Angeles,1,Florence,53.244,0,0,53.244
239702b,2022,Los Angeles,1,Florence,165.64,39,0,204.64
239801,2022,Los Angeles,1,Florence,76.766,18,3,97.766
239802a,2022,Los Angeles,1,Florence,24.98,0,9,33.98
239802b,2022,Los Angeles,1,Florence,13.376,0,0,13.376
240010,2022,Los Angeles,1,Green Meadows,0,0,0,0
240020,2022,Los Angeles,1,Green Meadows,6.76,28,106,140.76
240200,2022,Los Angeles,1,Broadway-Manchester,60.391,84,0,144.39
240300,2022,Los Angeles,1,Vermont Vista,7.208,30,0,37.208
240401,2022,Los Angeles,1,Vermont Vista,14.41,15,0,29.41
240402a,2022,Los Angeles,1,Vermont Vista,2.529,0,0,2.529
240402b,2022,Los Angeles,1,Vermont Vista,14,0,0,14
240500,2022,Los Angeles,1,Broadway-Manchester,30.949,52,0,82.949
240600,2022,Los Angeles,1,Green Meadows,0,0,0,0
240700,2022,Los Angeles,1,Green Meadows,16.402,0,0,16.402
240800,2022,Los Angeles,1,Green Meadows,21.95,78,0,99.95
240900a,2022,Los Angeles,1,Green Meadows,16.038,0,0,16.038
240900b,2022,Los Angeles,1,Green Meadows,21.768,0,0,21.768
241001,2022,Los Angeles,1,Green Meadows,12,0,0,12
241002a,2022,Los Angeles,1,Green Meadows,316,17,0,333
241002b,2022,Los Angeles,1,Green Meadows,53.093,0,0,53.093
241110a,2022,Los Angeles,1,Broadway-Manchester,6.354,44,0,50.354
241110b,2022,Los Angeles,1,Broadway-Manchester,6.005,0,0,6.005
241120a,2022,Los Angeles,1,Broadway-Manchester,34.344,0,14,48.344
241120b,2022,Los Angeles,1,Broadway-Manchester,0,0,0,0
241201a,2022,Los Angeles,1,Vermont Vista,2.73,0,64,66.73
241201b,2022,Los Angeles,1,Vermont Vista,31.414,0,0,31.414
241202a,2022,Los Angeles,1,Vermont Vista,21.266,0,0,21.266
241202b,2022,Los Angeles,1,Vermont Vista,4.382,15,0,19.382
241300,2022,Los Angeles,1,Vermont Vista,12,0,0,12
241400,2022,Los Angeles,1,Broadway-Manchester,15.011,0,0,15.011
242000,2022,Los Angeles,1,Watts,10,0,0,10
242100,2022,Los Angeles,1,Watts,18.477,0,0,18.477
242200,2022,Los Angeles,1,Watts,32.992,25,0,57.992
242300,2022,Los Angeles,1,Watts,41.885,0,0,41.885
242600a,2022,Los Angeles,1,Watts,2.177,0,0,2.177
242600b,2022,Los Angeles,1,Watts,1,0,0,1
242700,2022,Los Angeles,1,Watts,49.556,0,0,49.556
243000,2022,Los Angeles,1,Watts,6.71,0,0,6.71
243100,2022,Los Angeles,1,Watts,0,0,0,0
261101a,2022,Los Angeles,1,Hollywood Hills West,0,0,0,0
261101b,2022,Los Angeles,1,Bel-Air,0,0,0,0
261101c,2022,Unincorporated,2,Franklin Canyon,0,0,0,0
261102a,2022,Los Angeles,1,Bel-Air,0,0,0,0
261102b,2022,Los Angeles,1,Bel-Air,0,0,0,0
261200a,2022,Los Angeles,1,Bel-Air,0,0,0,0
261200b,2022,Los Angeles,1,Bel-Air,0,0,0,0
262100a,2022,Los Angeles,1,Bel-Air,0,0,0,0
262100b,2022,Los Angeles,1,Bel-Air,0,0,0,0
262100c,2022,Los Angeles,1,Bel-Air,0,0,0,0
262200a,2022,Los Angeles,1,Bel-Air,0,0,0,0
262200b,2022,Los Angeles,1,Bel-Air,0,0,0,0
262301,2022,Los Angeles,1,Brentwood,7.364,0,0,7.364
262302a,2022,Los Angeles,1,Brentwood,0,0,0,0
262302b,2022,Los Angeles,1,Brentwood,6.713,0,0,6.713
262303a,2022,Los Angeles,1,Brentwood,0,0,0,0
262303b,2022,Los Angeles,1,Brentwood,0,0,0,0
262400a,2022,Los Angeles,1,Brentwood,0,0,0,0
262400b,2022,Los Angeles,1,Brentwood,0,0,0,0
262501a,2022,Los Angeles,1,Pacific Palisades,2.945,0,0,2.945
262501b,2022,Los Angeles,1,Pacific Palisades,1,0,0,1
262601,2022,Los Angeles,1,Pacific Palisades,0,0,0,0
262604a,2022,Los Angeles,1,Pacific Palisades,20.283,0,0,20.283
262604b,2022,Los Angeles,1,Pacific Palisades,5.405,0,0,5.405
262604c,2022,Los Angeles,1,Pacific Palisades,0,0,0,0
262704,2022,Los Angeles,1,Pacific Palisades,44.123,0,0,44.123
262706a,2022,Los Angeles,1,Pacific Palisades,0,0,0,0
262706b,2022,Los Angeles,1,Pacific Palisades,0,0,0,0
262802a,2022,Los Angeles,1,Pacific Palisades,1,0,0,1
262802b,2022,Los Angeles,1,Pacific Palisades,0,0,0,0
262802c,2022,Los Angeles,1,Pacific Palisades,3.571,0,0,3.571
264000a,2022,Los Angeles,1,Brentwood,0,0,0,0
264000b,2022,Los Angeles,1,Brentwood,0,0,0,0
264000c,2022,Los Angeles,1,Brentwood,0,0,0,0
264102,2022,Los Angeles,1,Brentwood,0,0,0,0
264103,2022,Los Angeles,1,Brentwood,0,0,0,0
264301,2022,Los Angeles,1,Brentwood,5.989,0,0,5.989
264302,2022,Los Angeles,1,Brentwood,9.978,0,0,9.978
265100a,2022,Los Angeles,1,Westwood,2.459,0,0,2.459
265100b,2022,Los Angeles,1,Westwood,0,0,0,0
265201,2022,Los Angeles,1,Westwood,4,0,0,4
265202,2022,Los Angeles,1,Westwood,37.422,0,0,37.422
265301,2022,Los Angeles,1,Westwood,3.473,0,0,3.473
265303,2022,Los Angeles,1,Westwood,9.042,0,0,9.042
265304,2022,Los Angeles,1,Westwood,1.473,0,0,1.473
265305,2022,Los Angeles,1,Westwood,11.149,0,0,11.149
265410b,2022,Los Angeles,1,Brentwood,3.462,0,0,3.462
265410c,2022,Los Angeles,1,Brentwood,0,0,0,0
265420,2022,Los Angeles,1,Westwood,6.081,0,0,6.081
265510a,2022,Los Angeles,1,Westwood,10.142,0,0,10.142
265510b,2022,Los Angeles,1,Westwood,20.713,0,0,20.713
265520a,2022,Los Angeles,1,West Los Angeles,10.952,0,0,10.952
265520b,2022,Los Angeles,1,Westwood,23.531,0,0,23.531
265601,2022,Los Angeles,1,Westwood,5.473,0,0,5.473
265602,2022,Los Angeles,1,Westwood,0,0,0,0
265700,2022,Los Angeles,1,Westwood,10,0,0,10
267100,2022,Los Angeles,1,West Los Angeles,15.165,0,0,15.165
267200a,2022,Los Angeles,1,West Los Angeles,7.473,0,0,7.473
267200b,2022,Los Angeles,1,West Los Angeles,1,0,0,1
267200c,2022,Los Angeles,1,West Los Angeles,15.913,0,0,15.913
267300a,2022,Los Angeles,1,West Los Angeles,18.022,0,0,18.022
267300b,2022,Los Angeles,1,West Los Angeles,17.689,0,0,17.689
267402a,2022,Los Angeles,1,West Los Angeles,1,0,0,1
267402b,2022,Los Angeles,1,West Los Angeles,2,0,0,2
267403a,2022,Los Angeles,1,West Los Angeles,7.19,0,0,7.19
267403b,2022,Los Angeles,1,West Los Angeles,4.65,0,0,4.65
267404,2022,Los Angeles,1,West Los Angeles,2.919,0,0,2.919
267501a,2022,Los Angeles,1,West Los Angeles,9.027,0,0,9.027
267501b,2022,Los Angeles,1,West Los Angeles,3.204,0,0,3.204
267502a,2022,Los Angeles,1,West Los Angeles,2.989,0,0,2.989
267502b,2022,Los Angeles,1,West Los Angeles,1.459,0,0,1.459
267600,2022,Los Angeles,1,West Los Angeles,23.542,0,0,23.542
267700,2022,Los Angeles,1,West Los Angeles,45.832,0,0,45.832
267800a,2022,Los Angeles,1,West Los Angeles,28.433,0,0,28.433
267800b,2022,Los Angeles,1,West Los Angeles,2.571,0,28,30.571
267901,2022,Los Angeles,1,West Los Angeles,3,0,0,3
267902,2022,Los Angeles,1,West Los Angeles,2.459,0,0,2.459
269000a,2022,Los Angeles,1,West Los Angeles,2.418,0,0,2.418
269000b,2022,Los Angeles,1,West Los Angeles,3.945,0,0,3.945
269100,2022,Los Angeles,1,South Robertson,0,0,0,0
269300a,2022,Los Angeles,1,West Los Angeles,8,0,0,8
269300b,2022,Los Angeles,1,West Los Angeles,8.405,0,0,8.405
269500,2022,Los Angeles,1,West Los Angeles,0,0,0,0
269601a,2022,Los Angeles,1,Mid-City,5.204,0,0,5.204
269601b,2022,Los Angeles,1,Mid-City,4.731,0,0,4.731
269602a,2022,Los Angeles,1,Mid-City,0,0,0,0
269602b,2022,Los Angeles,1,Mid-City,0,0,0,0
269700,2022,Los Angeles,1,Mid-City,15.095,0,0,15.095
269800,2022,Los Angeles,1,Palms,8.298,0,0,8.298
269903,2022,Los Angeles,1,Palms,1,0,0,1
269904a,2022,Los Angeles,1,Palms,16.924,0,0,16.924
269904b,2022,Los Angeles,1,Palms,2,0,0,2
269905a,2022,Los Angeles,1,Palms,10.546,0,0,10.546
269905b,2022,Los Angeles,1,Culver City,21.668,0,0,21.668
269906,2022,Los Angeles,1,Palms,2.932,0,0,2.932
269907,2022,Los Angeles,1,Palms,6.462,0,0,6.462
270100a,2022,Los Angeles,1,Palms,62.317,0,0,62.317
270100b,2022,Los Angeles,1,Palms,4.449,0,0,4.449
270200a,2022,Los Angeles,1,Mid-City,41.797,0,0,41.797
270200b,2022,Los Angeles,1,Mid-City,25.372,0,0,25.372
270200c,2022,Los Angeles,1,Mid-City,2,0,0,2
270300a,2022,Los Angeles,1,Mid-City,20.61,0,0,20.61
270300b,2022,Los Angeles,1,Mid-City,52.871,0,0,52.871
271100,2022,Los Angeles,1,West Los Angeles,34.084,0,0,34.084
271200,2022,Los Angeles,1,West Los Angeles,45.946,0,0,45.946
271300a,2022,Los Angeles,1,West Los Angeles,23.188,0,0,23.188
271300b,2022,Los Angeles,1,West Los Angeles,5.673,0,0,5.673
271400,2022,Los Angeles,1,Mar Vista,4.921,0,0,4.921
271500,2022,Los Angeles,1,Mar Vista,10.269,0,0,10.269
271600a,2022,Los Angeles,1,Mar Vista,0,0,0,0
271600b,2022,Los Angeles,1,Mar Vista,3.571,0,0,3.571
271701a,2022,Los Angeles,1,Palms,6.764,0,0,6.764
271701b,2022,Los Angeles,1,West Los Angeles,16.487,0,0,16.487
271702a,2022,Los Angeles,1,West Los Angeles,9.342,0,0,9.342
271702b,2022,Los Angeles,1,Palms,2,0,0,2
271801a,2022,Los Angeles,1,Palms,22.833,0,0,22.833
271801b,2022,Los Angeles,1,Palms,10.492,0,0,10.492
271802a,2022,Los Angeles,1,Palms,0,0,0,0
271802b,2022,Los Angeles,1,Palms,3.473,0,0,3.473
271901a,2022,Los Angeles,1,Mar Vista,38.237,0,0,38.237
271901b,2022,Los Angeles,1,Mar Vista,2.731,0,0,2.731
271902,2022,Los Angeles,1,Mar Vista,3.462,0,0,3.462
272100,2022,Los Angeles,1,Mar Vista,6.451,0,0,6.451
272201a,2022,Los Angeles,1,Mar Vista,0,0,0,0
272201b,2022,Los Angeles,1,Mar Vista,10.3,0,11,21.3
272202a,2022,Los Angeles,1,Mar Vista,0,0,0,0
272202b,2022,Los Angeles,1,Mar Vista,0,0,0,0
272301a,2022,Los Angeles,1,Mar Vista,0,0,0,0
272301b,2022,Los Angeles,1,Mar Vista,0,0,0,0
272301c,2022,Los Angeles,1,Mar Vista,1.731,0,0,1.731
272302a,2022,Los Angeles,1,Mar Vista,9.028,0,0,9.028
272302b,2022,Los Angeles,1,Mar Vista,3.459,0,0,3.459
273100,2022,Los Angeles,1,Venice,43.547,0,0,43.547
273200,2022,Los Angeles,1,Venice,77.364,19,0,96.364
273300,2022,Los Angeles,1,Venice,137.3,0,0,137.3
273402,2022,Los Angeles,1,Venice,0,77,0,77
273502,2022,Los Angeles,1,Venice,88.034,0,12,100.03
273600,2022,Los Angeles,1,Venice,126.09,0,0,126.09
273700,2022,Los Angeles,1,Venice,49.144,0,0,49.144
273800a,2022,Los Angeles,1,Venice,52.51,0,2,54.51
273800b,2022,Los Angeles,1,Mar Vista,0,0,0,0
273902,2022,Los Angeles,1,Venice,115.72,0,0,115.72
274100,2022,Los Angeles,1,Venice,5.462,26,0,31.462
274202a,2022,Los Angeles,1,Venice,1,0,0,1
275101,2022,Los Angeles,1,Del Rey,0,0,0,0
275102a,2022,Los Angeles,1,Del Rey,0,0,0,0
275102b,2022,Los Angeles,1,Del Rey,2.932,0,0,2.932
275200a,2022,Los Angeles,1,Del Rey,5.836,0,0,5.836
275200b,2022,Los Angeles,1,Del Rey,16.762,0,0,16.762
275302,2022,Los Angeles,1,Del Rey,79.851,0,0,79.851
275311,2022,Los Angeles,1,Del Rey,39.89,0,0,39.89
275400a,2022,Los Angeles,1,Del Rey,6.891,0,0,6.891
275400b,2022,Los Angeles,1,Del Rey,9.854,0,0,9.854
275500a,2022,Los Angeles,1,Del Rey,7.652,0,0,7.652
275500b,2022,Los Angeles,1,Del Rey,22.825,0,0,22.825
275602a,2022,Los Angeles,1,Playa Vista,2.731,0,0,2.731
275602b,2022,Los Angeles,1,Playa Vista,64.174,0,0,64.174
275602c,2022,Unincorporated,1,Del Rey,0,0,0,0
275603,2022,Los Angeles,1,Playa Vista,30.114,0,0,30.114
276000a,2022,Los Angeles,1,Westchester/Playa,0,0,0,0
276000b,2022,Los Angeles,1,Westchester/Playa,0,0,0,0
276100,2022,Los Angeles,1,Westchester/Playa,0,0,0,0
276400,2022,Los Angeles,1,Westchester/Playa,0,0,0,0
276500,2022,Los Angeles,1,Westchester/Playa,17.41,0,8,25.41
276601a,2022,Los Angeles,1,Westchester/Playa,10.77,0,0,10.77
276601b,2022,Los Angeles,1,Westchester/Playa,10.269,0,0,10.269
276603a,2022,Los Angeles,1,Westchester/Playa,1,0,0,1
276603b,2022,Los Angeles,1,Westchester/Playa,9.313,0,0,9.313
276604a,2022,Los Angeles,1,Westchester/Playa,46.805,0,0,46.805
276604b,2022,Los Angeles,1,Westchester/Playa,9.854,0,0,9.854
277000a,2022,Los Angeles,1,Westchester/Playa,1.418,0,0,1.418
277000b,2022,Los Angeles,1,Westchester/Playa,10.989,0,0,10.989
277100,2022,Los Angeles,1,Westchester/Playa,24.673,0,0,24.673
277200,2022,Los Angeles,1,Westchester/Playa,0,30,0,30
277400,2022,Los Angeles,1,Westchester/Playa,3.836,0,0,3.836
278001,2022,Los Angeles,1,Westchester/Playa,82.386,0,0,82.386
278102a,2022,Los Angeles,1,Westchester/Playa,14.863,0,0,14.863
291110,2022,Los Angeles,1,Harbor Gateway North and South,19.002,0,0,19.002
291120,2022,Los Angeles,1,Harbor Gateway North and South,30.399,0,0,30.399
291130,2022,Los Angeles,1,Harbor Gateway North and South,23.459,0,0,23.459
291210,2022,Los Angeles,1,Harbor Gateway North and South,48.127,0,0,48.127
291220,2022,Los Angeles,1,Harbor Gateway North and South,12.816,0,0,12.816
291300a,2022,Los Angeles,1,Harbor Gateway North and South,1.737,0,0,1.737
291300b,2022,Los Angeles,1,Harbor Gateway North and South,23.671,0,0,23.671
292000a,2022,Los Angeles,1,Harbor Gateway North and South,21.933,0,0,21.933
292000b,2022,Los Angeles,1,Harbor Gateway North and South,6.248,0,0,6.248
292000c,2022,Unincorporated,1,Harbor Gateway,0,0,0,0
293201,2022,Los Angeles,1,Harbor Gateway North and South,36.48,0,0,36.48
293202,2022,Los Angeles,1,Harbor Gateway North and South,1.737,0,0,1.737
293301,2022,Los Angeles,1,Harbor City,6.949,0,0,6.949
293302,2022,Los Angeles,1,Harbor City,11.362,0,0,11.362
293304a,2022,Los Angeles,1,Harbor City,0,0,0,0
293304b,2022,Los Angeles,1,Harbor City,0,0,0,0
293306,2022,Los Angeles,1,Harbor City,2,0,0,2
293307a,2022,Los Angeles,1,Harbor City,17.727,0,0,17.727
293307b,2022,Los Angeles,1,Harbor City,5.423,0,0,5.423
294110,2022,Los Angeles,1,Wilmington,0,0,0,0
294120,2022,Los Angeles,1,Wilmington,40.394,0,0,40.394
294200,2022,Los Angeles,1,Wilmington,18.32,0,0,18.32
294301a,2022,Los Angeles,1,Wilmington,4.379,0,0,4.379
294301b,2022,Los Angeles,1,Wilmington,11.204,0,0,11.204
294302,2022,Los Angeles,1,Wilmington,0,0,0,0
294410a,2022,Los Angeles,1,Harbor City,53.889,0,0,53.889
294410b,2022,Los Angeles,1,Harbor City,7.699,0,0,7.699
294421,2022,Los Angeles,1,Harbor City,27.552,0,0,27.552
294510,2022,Los Angeles,1,Wilmington,0,0,0,0
294520a,2022,Los Angeles,1,Wilmington,3.737,0,0,3.737
294520b,2022,Los Angeles,1,Wilmington,15.795,0,0,15.795
294610,2022,Los Angeles,1,Wilmington,1.686,0,0,1.686
294620,2022,Los Angeles,1,Wilmington,45.91,0,0,45.91
294701a,2022,Los Angeles,1,Wilmington,45.078,0,0,45.078
294701b,2022,Los Angeles,1,Wilmington,169.46,108,2,279.46
294810a,2022,Los Angeles,1,Wilmington,3.605,0,0,3.605
294810b,2022,Los Angeles,1,Wilmington,14.186,0,0,14.186
294820a,2022,Los Angeles,1,Wilmington,8.551,0,0,8.551
294820b,2022,Los Angeles,1,Wilmington,42.987,0,0,42.987
294830,2022,Los Angeles,1,Wilmington,40.004,0,0,40.004
294900,2022,Los Angeles,1,Wilmington,30.806,0,0,30.806
295103,2022,Los Angeles,1,San Pedro,21.437,0,0,21.437
296210,2022,Los Angeles,1,San Pedro,12.034,54,0,66.034
296220,2022,Los Angeles,1,San Pedro,12.44,0,0,12.44
296300,2022,Los Angeles,1,San Pedro,6.897,0,0,6.897
296401,2022,Los Angeles,1,San Pedro,0,0,0,0
296402,2022,Los Angeles,1,San Pedro,1.19,0,0,1.19
296500,2022,Los Angeles,1,San Pedro,10.372,0,0,10.372
296600,2022,Los Angeles,1,San Pedro,25.268,0,15,40.268
296901,2022,Los Angeles,1,San Pedro,0,0,6,6
296902,2022,Los Angeles,1,San Pedro,7.025,26,0,33.025
297000,2022,Los Angeles,1,San Pedro,9.846,0,0,9.846
297110a,2022,Los Angeles,1,San Pedro,53.622,40,0,93.622
297110b,2022,Los Angeles,1,San Pedro,22.232,0,0,22.232
297120,2022,Los Angeles,1,San Pedro,21.604,0,0,21.604
297201a,2022,Los Angeles,1,San Pedro,0,0,0,0
297201b,2022,Los Angeles,1,San Pedro,3.474,0,0,3.474
297202,2022,Los Angeles,1,San Pedro,7.569,0,5,12.569
297300,2022,Los Angeles,1,San Pedro,7.16,0,0,7.16
297400,2022,Los Angeles,1,San Pedro,1.686,0,0,1.686
297500a,2022,Los Angeles,1,San Pedro,0,0,0,0
297500b,2022,Los Angeles,1,San Pedro,6.846,0,0,6.846
297601,2022,Los Angeles,1,San Pedro,0,0,0,0
297602,2022,Los Angeles,1,San Pedro,11.859,0,0,11.859
300100a,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300100b,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300200a,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300200b,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300501a,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300501c,2022,La Canada Flintridge,2,La Canada Flintridge,0,0,0,0
300502a,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300502b,2022,Unincorporated,2,La Crescenta-Montrose,0,0,0,0
300502c,2022,La Canada Flintridge,2,La Canada Flintridge,0,0,0,0
310100a,2022,Burbank,2,Burbank,0,0,0,0
310100b,2022,Burbank,2,Burbank,0,0,0,0
310201a,2022,Burbank,2,Burbank,2.911,0,0,2.911
310201b,2022,Burbank,2,Burbank,0,0,0,0
310202,2022,Burbank,2,Burbank,0,0,0,0
310300,2022,Burbank,2,Burbank,1.456,0,0,1.456
310400a,2022,Burbank,2,Burbank,2.95,0,0,2.95
310400b,2022,Burbank,2,Burbank,0,0,0,0
310501a,2022,Burbank,2,Burbank,9.154,0,0,9.154
310501b,2022,Burbank,2,Burbank,4.421,0,21,25.421
310601a,2022,Burbank,2,Burbank,19.051,0,12,31.051
310601b,2022,Burbank,2,Burbank,0,0,0,0
310602,2022,Burbank,2,Burbank,5.596,0,0,5.596
310701,2022,Burbank,2,Burbank,5.175,0,0,5.175
310702a,2022,Burbank,2,Burbank,7.95,0,0,7.95
310702b,2022,Burbank,2,Burbank,0,0,0,0
310703,2022,Burbank,2,Burbank,12.106,0,0,12.106
310800a,2022,Burbank,2,Burbank,0,0,0,0
310800b,2022,Burbank,2,Burbank,7.14,11,13,31.14
310900a,2022,Burbank,2,Burbank,2.946,0,0,2.946
310900b,2022,Burbank,2,Burbank,4.49,0,0,4.49
311000,2022,Burbank,2,Burbank,32.06,0,14,46.06
311100a,2022,Burbank,2,Burbank,1.49,0,0,1.49
311100b,2022,Burbank,2,Burbank,1.49,0,0,1.49
311200,2022,Burbank,2,Burbank,6.98,0,0,6.98
311300,2022,Burbank,2,Burbank,1.685,0,0,1.685
311400,2022,Burbank,2,Burbank,5.845,0,0,5.845
311500a,2022,Burbank,2,Burbank,16.802,0,0,16.802
311500b,2022,Burbank,2,Burbank,0,0,0,0
311500c,2022,Burbank,2,Burbank,0,0,0,0
311600a,2022,Burbank,2,Burbank,2,0,0,2
311600b,2022,Burbank,2,Burbank,2,0,0,2
311700a,2022,Burbank,2,Burbank,2,0,0,2
311700b,2022,Burbank,2,Burbank,4.95,0,0,4.95
311801a,2022,Burbank,2,Burbank,0,0,0,0
311801b,2022,Burbank,2,Burbank,2.685,0,6,8.685
311802,2022,Burbank,2,Burbank,1.259,0,0,1.259
320000,2022,Unincorporated,2,Universal City,0,0,0,0
320100a,2022,San Fernando,2,San Fernando,0,0,0,0
320100b,2022,San Fernando,2,San Fernando,1.475,0,0,1.475
320201,2022,San Fernando,2,San Fernando,1,0,0,1
320202a,2022,San Fernando,2,San Fernando,0,0,0,0
320202b,2022,San Fernando,2,San Fernando,0,0,0,0
320300a,2022,San Fernando,2,San Fernando,11.702,0,0,11.702
